45.595612	-122.685488	0
45.59527	-122.68553	7
45.594825	-122.685697	10
45.594552	-122.686208	10
45.594797	-122.686775	10
45.595195	-122.686737	9
45.595253	-122.686218	9
45.59508	-122.685427	12
45.59497	-122.684522	14
45.594865	-122.683773	11
45.594822	-122.683483	4
45.59486	-122.683282	3
45.595108	-122.683227	5
45.595552	-122.683493	11
45.5962	-122.683845	15
45.596995	-122.684153	18
45.597892	-122.684025	19
45.598768	-122.683885	19
45.59965	-122.683767	19
45.600522	-122.683577	19
45.601452	-122.68336	20
45.602463	-122.683062	22
45.603498	-122.682765	23
45.604517	-122.682468	22
45.605502	-122.682162	22
45.606462	-122.681787	21
45.607415	-122.681318	22
45.608353	-122.68078	22
45.609272	-122.680232	21
45.610198	-122.679685	22
45.611133	-122.679157	22
45.612055	-122.678635	21
45.612972	-122.678092	21
45.613843	-122.677567	20
45.614628	-122.67709	18
45.615407	-122.676617	18
45.616163	-122.676165	18
45.61686	-122.675747	16
45.617545	-122.675338	16
45.618253	-122.674913	17
45.619022	-122.674447	18
45.619833	-122.673962	19
45.620638	-122.67347	19
45.62143	-122.673002	18
45.622207	-122.672412	19
45.622938	-122.671563	20
45.623525	-122.670675	22
45.623917	-122.66993	14
45.623873	-122.669167	10
45.623372	-122.668833	12
45.622907	-122.669262	15
45.622897	-122.670023	12
45.623345	-122.670495	12
45.623992	-122.670615	14
45.624622	-122.670368	14
45.625113	-122.669987	12
45.625498	-122.66978	8
45.62571	-122.670098	7
45.625692	-122.670457	5
45.625742	-122.670613	2
45.62598	-122.670613	4
45.626212	-122.670607	4
45.626302	-122.670597	1
45.626537	-122.670603	5
45.62685	-122.670605	6
45.627062	-122.670597	4
45.627115	-122.670593	1
45.62735	-122.67059	5
45.627663	-122.670577	6
45.595735	-122.685525	0
45.595622	-122.685492	2
45.595328	-122.685517	6
45.594833	-122.685687	11
45.59455	-122.686215	10
45.594795	-122.686763	10
45.595188	-122.686732	8
45.595248	-122.686235	9
45.595052	-122.68535	11
45.594965	-122.684493	13
45.594863	-122.683772	11
45.594823	-122.683457	4
45.594827	-122.683432	0
45.594903	-122.683175	5
45.595315	-122.68333	7
45.595903	-122.68363	14
45.596643	-122.684015	17
45.597528	-122.68406	19
45.59846	-122.683907	20
45.599435	-122.68379	21
45.600477	-122.683573	23
45.60158	-122.68331	24
